FILE_NAME: FA001117.CSV
ROM_CODE: 6500000043937941
DEVICE_NAME: DS1922L
UPLOAD_TIME: 2017-06-20T09:55:05
MAC_ADDRESS: 00:04:A3:C1:42:3F
TEMPERATURE_UNITS: Centigrade

GPSRAM_0-15: Bog Trail

REGS_16-17:
RTC_Time: 2017-06-20T09:56:26
Temp_Latest: 21.137
Temp_LowAlarmThreshold: 0.000
Temp_HighAlarmThreshold: 0.000
Temp_LowAlarmEnable: FALSE
Temp_HighAlarmEnable: FALSE
Temp_LowAlarmState: FALSE
Temp_HighAlarmState: FALSE
Mission_InProgress: FALSE
Mission_RolloverEnabled: FALSE
Mission_TempLoggingFormat: 16 bit
Mission_TempLoggingEnabled: TRUE
Mission_StartOnTempAlarm: FALSE
Mission_WaitingForTempAlarm: FALSE
Mission_MemoryCleared: FALSE
Mission_StartDelay: 0 Min
Mission_TimeBetweenConversions: 600 Sec
Mission_TimeStamp: 2017-06-02T15:02:01
Mission_SamplesCounter: 2562
Mission_RolloverOccurred: No
Device_SamplesCounter: 11749
Device_OscillatorEnabled: TRUE
Device_BatteryResetAlarm: FALSE
Password_Enabled: FALSE
Password_ReadAccess_HEX: 00,00,00,00,00,00,00,00
Password_ReadAccess_ASCII: 
Password_FullAccess_HEX: 00,00,00,00,00,00,00,00
Password_FullAccess_ASCII: 

DATALOGS_128-383:
DataLog_NumSamples: 2562
DataLog_FirstSampleTime: 2017-06-02T15:02:01
DataLog_LastSampleTime: 2017-06-20T09:52:01
DataLog_SampleDuration: 17T18:50:00
DataLog_LowestTemp: 11.4
DataLog_HighestTemp: 21.6

TimeStamp,Temperature
2017-06-03T12:22:01,13.1
2017-06-03T12:32:01,13.1
2017-06-03T12:42:01,13.1
2017-06-03T12:52:01,13.2
2017-06-03T13:02:01,13.2
2017-06-03T13:12:01,13.2
2017-06-03T13:22:01,13.3
2017-06-03T13:32:01,13.3
2017-06-03T13:42:01,13.3
2017-06-03T13:52:01,13.4
2017-06-03T14:02:01,13.4
2017-06-03T14:12:01,13.4
2017-06-03T14:22:01,13.4
2017-06-03T14:32:01,13.4
2017-06-03T14:42:01,13.4
2017-06-03T14:52:01,13.4
2017-06-03T15:02:01,13.4
2017-06-03T15:12:01,13.4
2017-06-03T15:22:01,13.4
2017-06-03T15:32:01,13.4
2017-06-03T15:42:01,13.4
2017-06-03T15:52:01,13.4
2017-06-03T16:02:01,13.4
2017-06-03T16:12:01,13.4
2017-06-03T16:22:01,13.4
2017-06-03T16:32:01,13.4
2017-06-03T16:42:01,13.4
2017-06-03T16:52:01,13.4
2017-06-03T17:02:01,13.3
2017-06-03T17:12:01,13.3
2017-06-03T17:22:01,13.3
2017-06-03T17:32:01,13.3
2017-06-03T17:42:01,13.3
2017-06-03T17:52:01,13.2
2017-06-03T18:02:01,13.2
2017-06-03T18:12:01,13.2
2017-06-03T18:22:01,13.2
2017-06-03T18:32:01,13.1
2017-06-03T18:42:01,13.1
2017-06-03T18:52:01,13.1
2017-06-03T19:02:01,13.1
2017-06-03T19:12:01,13.1
2017-06-03T19:22:01,13.1
2017-06-03T19:32:01,13.0
2017-06-03T19:42:01,13.0
2017-06-03T19:52:01,13.0
2017-06-03T20:02:01,13.0
2017-06-03T20:12:01,12.9
2017-06-03T20:22:01,12.9
2017-06-03T20:32:01,12.9
2017-06-03T20:42:01,12.9
2017-06-03T20:52:01,12.9
2017-06-03T21:02:01,12.9
2017-06-03T21:12:01,12.9
2017-06-03T21:22:01,12.9
2017-06-03T21:32:01,12.9
2017-06-03T21:42:01,12.9
2017-06-03T21:52:01,12.8
2017-06-03T22:02:01,12.8
2017-06-03T22:12:01,12.8
2017-06-03T22:22:01,12.8
2017-06-03T22:32:01,12.7
2017-06-03T22:42:01,12.7
2017-06-03T22:52:01,12.7
2017-06-03T23:02:01,12.7
2017-06-03T23:12:01,12.7
2017-06-03T23:22:01,12.7
2017-06-03T23:32:01,12.7
2017-06-03T23:42:01,12.7
2017-06-03T23:52:01,12.7
2017-06-04T00:02:01,12.7
2017-06-04T00:12:01,12.7
2017-06-04T00:22:01,12.7
2017-06-04T00:32:01,12.7
2017-06-04T00:42:01,12.6
2017-06-04T00:52:01,12.6
2017-06-04T01:02:01,12.6
2017-06-04T01:12:01,12.6
2017-06-04T01:22:01,12.6
2017-06-04T01:32:01,12.6
2017-06-04T01:42:01,12.6
2017-06-04T01:52:01,12.6
2017-06-04T02:02:01,12.6
2017-06-04T02:12:01,12.6
2017-06-04T02:22:01,12.5
2017-06-04T02:32:01,12.5
2017-06-04T02:42:01,12.5
2017-06-04T02:52:01,12.5
2017-06-04T03:02:01,12.4
2017-06-04T03:12:01,12.4
2017-06-04T03:22:01,12.4
2017-06-04T03:32:01,12.4
2017-06-04T03:42:01,12.4
2017-06-04T03:52:01,12.4
2017-06-04T04:02:01,12.4
2017-06-04T04:12:01,12.4
2017-06-04T04:22:01,12.4
2017-06-04T04:32:01,12.3
2017-06-04T04:42:01,12.3
2017-06-04T04:52:01,12.3
2017-06-04T05:02:01,12.3
2017-06-04T05:12:01,12.3
2017-06-04T05:22:01,12.3
2017-06-04T05:32:01,12.3
2017-06-04T05:42:01,12.3
2017-06-04T05:52:01,12.3
2017-06-04T06:02:01,12.3
2017-06-04T06:12:01,12.3
2017-06-04T06:22:01,12.3
2017-06-04T06:32:01,12.4
2017-06-04T06:42:01,12.4
2017-06-04T06:52:01,12.4
2017-06-04T07:02:01,12.4
2017-06-04T07:12:01,12.4
2017-06-04T07:22:01,12.4
2017-06-04T07:32:01,12.5
2017-06-04T07:42:01,12.5
2017-06-04T07:52:01,12.6
2017-06-04T08:02:01,12.6
2017-06-04T08:12:01,12.6
2017-06-04T08:22:01,12.6
2017-06-04T08:32:01,12.6
2017-06-04T08:42:01,12.7
2017-06-04T08:52:01,12.7
2017-06-04T09:02:01,12.7
2017-06-04T09:12:01,12.7
2017-06-04T09:22:01,12.8
2017-06-04T09:32:01,12.9
2017-06-04T09:42:01,12.9
2017-06-04T09:52:01,12.9
2017-06-04T10:02:01,12.9
2017-06-04T10:12:01,13.0
2017-06-04T10:22:01,13.0
2017-06-04T10:32:01,13.0
2017-06-04T10:42:01,13.0
2017-06-04T10:52:01,13.1
2017-06-04T11:02:01,13.0
2017-06-04T11:12:01,13.0
2017-06-04T11:22:01,13.0
2017-06-04T11:32:01,13.0
2017-06-04T11:42:01,13.0
2017-06-04T11:52:01,13.1
2017-06-04T12:02:01,13.1
2017-06-04T12:12:01,13.1
2017-06-04T12:22:01,13.1
2017-06-04T12:32:01,13.1
2017-06-04T12:42:01,13.2
2017-06-04T12:52:01,13.2
2017-06-04T13:02:01,13.2
2017-06-04T13:12:01,13.2
2017-06-04T13:22:01,13.2
2017-06-04T13:32:01,13.2
2017-06-04T13:42:01,13.3
2017-06-04T13:52:01,13.3
2017-06-04T14:02:01,13.2
2017-06-04T14:12:01,13.2
2017-06-04T14:22:01,13.2
2017-06-04T14:32:01,13.2
2017-06-04T14:42:01,13.2
2017-06-04T14:52:01,13.3
2017-06-04T15:02:01,13.3
2017-06-04T15:12:01,13.4
2017-06-04T15:22:01,13.4
2017-06-04T15:32:01,13.4
2017-06-04T15:42:01,13.4
2017-06-04T15:52:01,13.4
2017-06-04T16:02:01,13.4
2017-06-04T16:12:01,13.4
2017-06-04T16:22:01,13.4
2017-06-04T16:32:01,13.4
2017-06-04T16:42:01,13.4
2017-06-04T16:52:01,13.4
2017-06-04T17:02:01,13.4
2017-06-04T17:12:01,13.4
2017-06-04T17:22:01,13.4
2017-06-04T17:32:01,13.4
2017-06-04T17:42:01,13.4
2017-06-04T17:52:01,13.4
2017-06-04T18:02:01,13.4
2017-06-04T18:12:01,13.4
2017-06-04T18:22:01,13.3
2017-06-04T18:32:01,13.3
2017-06-04T18:42:01,13.3
2017-06-04T18:52:01,13.3
2017-06-04T19:02:01,13.2
2017-06-04T19:12:01,13.2
2017-06-04T19:22:01,13.2
2017-06-04T19:32:01,13.2
2017-06-04T19:42:01,13.2
2017-06-04T19:52:01,13.2
2017-06-04T20:02:01,13.2
2017-06-04T20:12:01,13.2
2017-06-04T20:22:01,13.1
2017-06-04T20:32:01,13.1
2017-06-04T20:42:01,13.1
2017-06-04T20:52:01,13.1
2017-06-04T21:02:01,13.1
2017-06-04T21:12:01,13.1
2017-06-04T21:22:01,13.1
2017-06-04T21:32:01,13.1
2017-06-04T21:42:01,13.1
2017-06-04T21:52:01,13.0
2017-06-04T22:02:01,13.0
2017-06-04T22:12:01,13.0
2017-06-04T22:22:01,13.0
2017-06-04T22:32:01,13.0
2017-06-04T22:42:01,12.9
2017-06-04T22:52:01,12.9
2017-06-04T23:02:01,12.9
2017-06-04T23:12:01,12.9
2017-06-04T23:22:01,12.9
2017-06-04T23:32:01,12.9
2017-06-04T23:42:01,12.9
2017-06-04T23:52:01,12.8
2017-06-05T00:02:01,12.8
2017-06-05T00:12:01,12.8
2017-06-05T00:22:01,12.7
2017-06-05T00:32:01,12.7
2017-06-05T00:42:01,12.7
2017-06-05T00:52:01,12.7
2017-06-05T01:02:01,12.7
2017-06-05T01:12:01,12.7
2017-06-05T01:22:01,12.7
2017-06-05T01:32:01,12.7
2017-06-05T01:42:01,12.6
2017-06-05T01:52:01,12.6
2017-06-05T02:02:01,12.6
2017-06-05T02:12:01,12.6
2017-06-05T02:22:01,12.6
2017-06-05T02:32:01,12.6
2017-06-05T02:42:01,12.6
2017-06-05T02:52:01,12.6
2017-06-05T03:02:01,12.6
2017-06-05T03:12:01,12.5
2017-06-05T03:22:01,12.6
2017-06-05T03:32:01,12.5
2017-06-05T03:42:01,12.5
2017-06-05T03:52:01,12.5
2017-06-05T04:02:01,12.5
2017-06-05T04:12:01,12.5
2017-06-05T04:22:01,12.4
2017-06-05T04:32:01,12.4
2017-06-05T04:42:01,12.4
2017-06-05T04:52:01,12.4
2017-06-05T05:02:01,12.4
2017-06-05T05:12:01,12.4
2017-06-05T05:22:01,12.4
2017-06-05T05:32:01,12.4
2017-06-05T05:42:01,12.4
2017-06-05T05:52:01,12.4
2017-06-05T06:02:01,12.4
2017-06-05T06:12:01,12.4
2017-06-05T06:22:01,12.4
2017-06-05T06:32:01,12.4
2017-06-05T06:42:01,12.4
2017-06-05T06:52:01,12.4
2017-06-05T07:02:01,12.5
2017-06-05T07:12:01,12.5
2017-06-05T07:22:01,12.5
2017-06-05T07:32:01,12.5
2017-06-05T07:42:01,12.5
2017-06-05T07:52:01,12.5
2017-06-05T08:02:01,12.5
2017-06-05T08:12:01,12.5
2017-06-05T08:22:01,12.5
2017-06-05T08:32:01,12.5
2017-06-05T08:42:01,12.5
2017-06-05T08:52:01,12.5
2017-06-05T09:02:01,12.5
2017-06-05T09:12:01,12.5
2017-06-05T09:22:01,12.5
2017-06-05T09:32:01,12.5
2017-06-05T09:42:01,12.5
2017-06-05T09:52:01,12.5
2017-06-05T10:02:01,12.5
2017-06-05T10:12:01,12.5
2017-06-05T10:22:01,12.6
2017-06-05T10:32:01,12.6
2017-06-05T10:42:01,12.6
2017-06-05T10:52:01,12.6
2017-06-05T11:02:01,12.6
2017-06-05T11:12:01,12.6
2017-06-05T11:22:01,12.6
2017-06-05T11:32:01,12.6
2017-06-05T11:42:01,12.6
2017-06-05T11:52:01,12.6
2017-06-05T12:02:01,12.6
2017-06-05T12:12:01,12.6
2017-06-05T12:22:01,12.6
2017-06-05T12:32:01,12.6
2017-06-05T12:42:01,12.6
2017-06-05T12:52:01,12.6
2017-06-05T13:02:01,12.6
2017-06-05T13:12:01,12.6
2017-06-05T13:22:01,12.6
2017-06-05T13:32:01,12.6
2017-06-05T13:42:01,12.6
2017-06-05T13:52:01,12.6
2017-06-05T14:02:01,12.6
2017-06-05T14:12:01,12.6
2017-06-05T14:22:01,12.6
2017-06-05T14:32:01,12.6
2017-06-05T14:42:01,12.6
2017-06-05T14:52:01,12.6
2017-06-05T15:02:01,12.6
2017-06-05T15:12:01,12.6
2017-06-05T15:22:01,12.6
2017-06-05T15:32:01,12.7
2017-06-05T15:42:01,12.7
2017-06-05T15:52:01,12.7
2017-06-05T16:02:01,12.7
2017-06-05T16:12:01,12.7
2017-06-05T16:22:01,12.7
2017-06-05T16:32:01,12.7
2017-06-05T16:42:01,12.7
2017-06-05T16:52:01,12.7
2017-06-05T17:02:01,12.7
2017-06-05T17:12:01,12.7
2017-06-05T17:22:01,12.7
2017-06-05T17:32:01,12.7
2017-06-05T17:42:01,12.7
2017-06-05T17:52:01,12.7
2017-06-05T18:02:01,12.6
2017-06-05T18:12:01,12.6
2017-06-05T18:22:01,12.6
2017-06-05T18:32:01,12.6
2017-06-05T18:42:01,12.6
2017-06-05T18:52:01,12.6
2017-06-05T19:02:01,12.6
2017-06-05T19:12:01,12.6
2017-06-05T19:22:01,12.6
2017-06-05T19:32:01,12.6
2017-06-05T19:42:01,12.6
2017-06-05T19:52:01,12.6
2017-06-05T20:02:01,12.6
2017-06-05T20:12:01,12.6
2017-06-05T20:22:01,12.6
2017-06-05T20:32:01,12.6
2017-06-05T20:42:01,12.6
2017-06-05T20:52:01,12.5
2017-06-05T21:02:01,12.5
2017-06-05T21:12:01,12.5
2017-06-05T21:22:01,12.5
2017-06-05T21:32:01,12.5
2017-06-05T21:42:01,12.5
2017-06-05T21:52:01,12.4
2017-06-05T22:02:01,12.4
2017-06-05T22:12:01,12.4
2017-06-05T22:22:01,12.4
2017-06-05T22:32:01,12.4
2017-06-05T22:42:01,12.4
2017-06-05T22:52:01,12.4
2017-06-05T23:02:01,12.3
2017-06-05T23:12:01,12.3
2017-06-05T23:22:01,12.3
2017-06-05T23:32:01,12.2
2017-06-05T23:42:01,12.2
2017-06-05T23:52:01,12.2
2017-06-06T00:02:01,12.2
2017-06-06T00:12:01,12.2
2017-06-06T00:22:01,12.2
2017-06-06T00:32:01,12.1
2017-06-06T00:42:01,12.1
2017-06-06T00:52:01,12.1
2017-06-06T01:02:01,12.1
2017-06-06T01:12:01,12.1
2017-06-06T01:22:01,12.1
2017-06-06T01:32:01,12.0
2017-06-06T01:42:01,12.0
2017-06-06T01:52:01,11.9
2017-06-06T02:02:01,11.9
2017-06-06T02:12:01,11.9
2017-06-06T02:22:01,11.9
2017-06-06T02:32:01,11.9
2017-06-06T02:42:01,11.9
2017-06-06T02:52:01,11.8
2017-06-06T03:02:01,11.8
2017-06-06T03:12:01,11.8
2017-06-06T03:22:01,11.8
2017-06-06T03:32:01,11.7
2017-06-06T03:42:01,11.7
2017-06-06T03:52:01,11.7
2017-06-06T04:02:01,11.7
2017-06-06T04:12:01,11.7
2017-06-06T04:22:01,11.7
2017-06-06T04:32:01,11.7
2017-06-06T04:42:01,11.7
2017-06-06T04:52:01,11.7
2017-06-06T05:02:01,11.7
2017-06-06T05:12:01,11.7
2017-06-06T05:22:01,11.7
2017-06-06T05:32:01,11.7
2017-06-06T05:42:01,11.6
2017-06-06T05:52:01,11.6
2017-06-06T06:02:01,11.6
2017-06-06T06:12:01,11.6
2017-06-06T06:22:01,11.6
2017-06-06T06:32:01,11.6
2017-06-06T06:42:01,11.6
2017-06-06T06:52:01,11.7
2017-06-06T07:02:01,11.7
2017-06-06T07:12:01,11.7
2017-06-06T07:22:01,11.7
2017-06-06T07:32:01,11.7
2017-06-06T07:42:01,11.7
2017-06-06T07:52:01,11.7
2017-06-06T08:02:01,11.8
2017-06-06T08:12:01,11.8
2017-06-06T08:22:01,11.9
2017-06-06T08:32:01,11.9
2017-06-06T08:42:01,11.9
2017-06-06T08:52:01,12.1
2017-06-06T09:02:01,12.1
2017-06-06T09:12:01,12.1
2017-06-06T09:22:01,12.1
2017-06-06T09:32:01,12.2
2017-06-06T09:42:01,12.2
2017-06-06T09:52:01,12.2
2017-06-06T10:02:01,12.2
2017-06-06T10:12:01,12.2
2017-06-06T10:22:01,12.3
2017-06-06T10:32:01,12.4
2017-06-06T10:42:01,12.5
2017-06-06T10:52:01,12.6
2017-06-06T11:02:01,12.7
2017-06-06T11:12:01,12.7
2017-06-06T11:22:01,12.7
2017-06-06T11:32:01,12.7
2017-06-06T11:42:01,12.7
2017-06-06T11:52:01,12.7
2017-06-06T12:02:01,12.7
2017-06-06T12:12:01,12.7
2017-06-06T12:22:01,12.7
2017-06-06T12:32:01,12.7
2017-06-06T12:42:01,12.7
2017-06-06T12:52:01,12.7
2017-06-06T13:02:01,12.7
2017-06-06T13:12:01,12.7
2017-06-06T13:22:01,12.8
2017-06-06T13:32:01,12.8
2017-06-06T13:42:01,12.8
2017-06-06T13:52:01,12.8
2017-06-06T14:02:01,12.8
2017-06-06T14:12:01,12.8
2017-06-06T14:22:01,12.8
2017-06-06T14:32:01,12.8
2017-06-06T14:42:01,12.8
2017-06-06T14:52:01,12.8
2017-06-06T15:02:01,12.8
2017-06-06T15:12:01,12.7
2017-06-06T15:22:01,12.7
2017-06-06T15:32:01,12.7
2017-06-06T15:42:01,12.7
2017-06-06T15:52:01,12.7
2017-06-06T16:02:01,12.7
2017-06-06T16:12:01,12.7
2017-06-06T16:22:01,12.7
2017-06-06T16:32:01,12.7
2017-06-06T16:42:01,12.7
2017-06-06T16:52:01,12.7
2017-06-06T17:02:01,12.7
2017-06-06T17:12:01,12.6
2017-06-06T17:22:01,12.6
2017-06-06T17:32:01,12.6
2017-06-06T17:42:01,12.6
2017-06-06T17:52:01,12.6
2017-06-06T18:02:01,12.6
2017-06-06T18:12:01,12.6
2017-06-06T18:22:01,12.6
2017-06-06T18:32:01,12.6
2017-06-06T18:42:01,12.6
2017-06-06T18:52:01,12.6
2017-06-06T19:02:01,12.6
2017-06-06T19:12:01,12.6
2017-06-06T19:22:01,12.6
2017-06-06T19:32:01,12.6
2017-06-06T19:42:01,12.6
2017-06-06T19:52:01,12.6
2017-06-06T20:02:01,12.6
2017-06-06T20:12:01,12.5
2017-06-06T20:22:01,12.5
2017-06-06T20:32:01,12.5
2017-06-06T20:42:01,12.5
2017-06-06T20:52:01,12.5
2017-06-06T21:02:01,12.5
2017-06-06T21:12:01,12.4
2017-06-06T21:22:01,12.4
2017-06-06T21:32:01,12.4
2017-06-06T21:42:01,12.4
2017-06-06T21:52:01,12.4
2017-06-06T22:02:01,12.4
2017-06-06T22:12:01,12.4
2017-06-06T22:22:01,12.4
2017-06-06T22:32:01,12.4
2017-06-06T22:42:01,12.3
2017-06-06T22:52:01,12.3
2017-06-06T23:02:01,12.3
2017-06-06T23:12:01,12.3
2017-06-06T23:22:01,12.2
2017-06-06T23:32:01,12.2
2017-06-06T23:42:01,12.2
2017-06-06T23:52:01,12.2
2017-06-07T00:02:01,12.2
2017-06-07T00:12:01,12.2
2017-06-07T00:22:01,12.1
2017-06-07T00:32:01,12.1
2017-06-07T00:42:01,12.1
2017-06-07T00:52:01,12.1
2017-06-07T01:02:01,12.1
2017-06-07T01:12:01,12.0
2017-06-07T01:22:01,12.0
2017-06-07T01:32:01,12.0
2017-06-07T01:42:01,11.9
2017-06-07T01:52:01,11.9
2017-06-07T02:02:01,11.9
2017-06-07T02:12:01,11.9
2017-06-07T02:22:01,11.9
2017-06-07T02:32:01,11.9
2017-06-07T02:42:01,11.8
2017-06-07T02:52:01,11.8
2017-06-07T03:02:01,11.7
2017-06-07T03:12:01,11.7
2017-06-07T03:22:01,11.7
2017-06-07T03:32:01,11.6
2017-06-07T03:42:01,11.6
2017-06-07T03:52:01,11.6
2017-06-07T04:02:01,11.6
2017-06-07T04:12:01,11.5
2017-06-07T04:22:01,11.5
2017-06-07T04:32:01,11.4
2017-06-07T04:42:01,11.4
2017-06-07T04:52:01,11.4
2017-06-07T05:02:01,11.4
2017-06-07T05:12:01,11.4
2017-06-07T05:22:01,11.4
2017-06-07T05:32:01,11.4
2017-06-07T05:42:01,11.4
2017-06-07T05:52:01,11.4
2017-06-07T06:02:01,11.4
2017-06-07T06:12:01,11.4
2017-06-07T06:22:01,11.4
2017-06-07T06:32:01,11.4
2017-06-07T06:42:01,11.5
2017-06-07T06:52:01,11.5
2017-06-07T07:02:01,11.6
2017-06-07T07:12:01,11.6
2017-06-07T07:22:01,11.7
2017-06-07T07:32:01,11.7
2017-06-07T07:42:01,11.7
2017-06-07T07:52:01,11.8
2017-06-07T08:02:01,11.9
2017-06-07T08:12:01,11.9
2017-06-07T08:22:01,11.9
2017-06-07T08:32:01,12.0
2017-06-07T08:42:01,12.1
2017-06-07T08:52:01,12.2
2017-06-07T09:02:01,12.2
2017-06-07T09:12:01,12.2
2017-06-07T09:22:01,12.2
2017-06-07T09:32:01,12.3
2017-06-07T09:42:01,12.4
2017-06-07T09:52:01,12.4
2017-06-07T10:02:01,12.4
2017-06-07T10:12:01,12.5
2017-06-07T10:22:01,12.5
2017-06-07T10:32:01,12.6
2017-06-07T10:42:01,12.6
2017-06-07T10:52:01,12.8
2017-06-07T11:02:01,12.9
2017-06-07T11:12:01,12.9
2017-06-07T11:22:01,12.9
2017-06-07T11:32:01,12.9
2017-06-07T11:42:01,12.9
2017-06-07T11:52:01,12.9
2017-06-07T12:02:01,13.0
2017-06-07T12:12:01,13.1
2017-06-07T12:22:01,13.1
2017-06-07T12:32:01,13.1
2017-06-07T12:42:01,13.1
2017-06-07T12:52:01,13.1
2017-06-07T13:02:01,13.2
2017-06-07T13:12:01,13.2
2017-06-07T13:22:01,13.2
2017-06-07T13:32:01,13.2
2017-06-07T13:42:01,13.2
2017-06-07T13:52:01,13.2
2017-06-07T14:02:01,13.3
2017-06-07T14:12:01,13.3
2017-06-07T14:22:01,13.3
2017-06-07T14:32:01,13.3
2017-06-07T14:42:01,13.2
2017-06-07T14:52:01,13.3
2017-06-07T15:02:01,13.3
2017-06-07T15:12:01,13.3
2017-06-07T15:22:01,13.3
2017-06-07T15:32:01,13.3
2017-06-07T15:42:01,13.3
2017-06-07T15:52:01,13.3
