FILE_NAME: FA001118.CSV
ROM_CODE: 390000004393D941
DEVICE_NAME: DS1922L
UPLOAD_TIME: 2017-06-20T09:58:18
MAC_ADDRESS: 00:04:A3:C1:42:3F
TEMPERATURE_UNITS: Centigrade

GPSRAM_0-15: Bog Trail

REGS_16-17:
RTC_Time: 2017-06-20T09:59:16
Temp_Latest: 21.157
Temp_LowAlarmThreshold: 0.000
Temp_HighAlarmThreshold: 0.000
Temp_LowAlarmEnable: FALSE
Temp_HighAlarmEnable: FALSE
Temp_LowAlarmState: FALSE
Temp_HighAlarmState: FALSE
Mission_InProgress: FALSE
Mission_RolloverEnabled: FALSE
Mission_TempLoggingFormat: 16 bit
Mission_TempLoggingEnabled: TRUE
Mission_StartOnTempAlarm: FALSE
Mission_WaitingForTempAlarm: FALSE
Mission_MemoryCleared: FALSE
Mission_StartDelay: 0 Min
Mission_TimeBetweenConversions: 600 Sec
Mission_TimeStamp: 2017-06-02T15:01:01
Mission_SamplesCounter: 2562
Mission_RolloverOccurred: No
Device_SamplesCounter: 9566
Device_OscillatorEnabled: TRUE
Device_BatteryResetAlarm: FALSE
Password_Enabled: FALSE
Password_ReadAccess_HEX: 00,00,00,00,00,00,00,00
Password_ReadAccess_ASCII: 
Password_FullAccess_HEX: 00,00,00,00,00,00,00,00
Password_FullAccess_ASCII: 

DATALOGS_128-383:
DataLog_NumSamples: 2562
DataLog_FirstSampleTime: 2017-06-02T15:01:01
DataLog_LastSampleTime: 2017-06-20T09:51:01
DataLog_SampleDuration: 17T18:50:00
DataLog_LowestTemp: 11.6
DataLog_HighestTemp: 21.7

TimeStamp,Temperature
2017-06-02T23:01:01,12.5
2017-06-02T23:11:01,12.5
2017-06-02T23:21:01,12.5
2017-06-02T23:31:01,12.5
2017-06-02T23:41:01,12.5
2017-06-02T23:51:01,12.5
2017-06-03T00:01:01,12.4
2017-06-03T00:11:01,12.4
2017-06-03T00:21:01,12.4
2017-06-03T00:31:01,12.4
2017-06-03T00:41:01,12.4
2017-06-03T00:51:01,12.4
2017-06-03T01:01:01,12.4
2017-06-03T01:11:01,12.4
2017-06-03T01:21:01,12.4
2017-06-03T01:31:01,12.4
2017-06-03T01:41:01,12.4
2017-06-03T01:51:01,12.4
2017-06-03T02:01:01,12.4
2017-06-03T02:11:01,12.4
2017-06-03T02:21:01,12.4
2017-06-03T02:31:01,12.4
2017-06-03T02:41:01,12.4
2017-06-03T02:51:01,12.4
2017-06-03T03:01:01,12.4
2017-06-03T03:11:01,12.4
2017-06-03T03:21:01,12.4
2017-06-03T03:31:01,12.3
2017-06-03T03:41:01,12.3
2017-06-03T03:51:01,12.3
2017-06-03T04:01:01,12.3
2017-06-03T04:11:01,12.3
2017-06-03T04:21:01,12.3
2017-06-03T04:31:01,12.3
2017-06-03T04:41:01,12.3
2017-06-03T04:51:01,12.3
2017-06-03T05:01:01,12.3
2017-06-03T05:11:01,12.3
2017-06-03T05:21:01,12.3
2017-06-03T05:31:01,12.3
2017-06-03T05:41:01,12.3
2017-06-03T05:51:01,12.3
2017-06-03T06:01:01,12.3
2017-06-03T06:11:01,12.2
2017-06-03T06:21:01,12.2
2017-06-03T06:31:01,12.2
2017-06-03T06:41:01,12.2
2017-06-03T06:51:01,12.2
2017-06-03T07:01:01,12.2
2017-06-03T07:11:01,12.2
2017-06-03T07:21:01,12.2
2017-06-03T07:31:01,12.2
2017-06-03T07:41:01,12.1
2017-06-03T07:51:01,12.1
2017-06-03T08:01:01,12.1
2017-06-03T08:11:01,12.1
2017-06-03T08:21:01,12.1
2017-06-03T08:31:01,12.1
2017-06-03T08:41:01,12.1
2017-06-03T08:51:01,12.1
2017-06-03T09:01:01,12.1
2017-06-03T09:11:01,12.1
2017-06-03T09:21:01,12.1
2017-06-03T09:31:01,12.1
2017-06-03T09:41:01,12.1
2017-06-03T09:51:01,12.1
2017-06-03T10:01:01,12.1
2017-06-03T10:11:01,12.1
2017-06-03T10:21:01,12.1
2017-06-03T10:31:01,12.1
2017-06-03T10:41:01,12.1
2017-06-03T10:51:01,12.1
2017-06-03T11:01:01,12.1
2017-06-03T11:11:01,12.1
2017-06-03T11:21:01,12.1
2017-06-03T11:31:01,12.1
2017-06-03T11:41:01,12.1
2017-06-03T11:51:01,12.1
2017-06-03T12:01:01,12.1
2017-06-03T12:11:01,12.1
2017-06-03T12:21:01,12.1
2017-06-03T12:31:01,12.1
2017-06-03T12:41:01,12.1
2017-06-03T12:51:01,12.1
2017-06-03T13:01:01,12.1
2017-06-03T13:11:01,12.1
2017-06-03T13:21:01,12.1
2017-06-03T13:31:01,12.1
2017-06-03T13:41:01,12.1
2017-06-03T13:51:01,12.1
2017-06-03T14:01:01,12.2
2017-06-03T14:11:01,12.2
2017-06-03T14:21:01,12.2
2017-06-03T14:31:01,12.2
2017-06-03T14:41:01,12.2
2017-06-03T14:51:01,12.2
2017-06-03T15:01:01,12.2
2017-06-03T15:11:01,12.2
2017-06-03T15:21:01,12.2
2017-06-03T15:31:01,12.3
2017-06-03T15:41:01,12.3
2017-06-03T15:51:01,12.3
2017-06-03T16:01:01,12.3
2017-06-03T16:11:01,12.3
2017-06-03T16:21:01,12.3
2017-06-03T16:31:01,12.3
2017-06-03T16:41:01,12.3
2017-06-03T16:51:01,12.3
2017-06-03T17:01:01,12.3
2017-06-03T17:11:01,12.3
2017-06-03T17:21:01,12.3
2017-06-03T17:31:01,12.3
2017-06-03T17:41:01,12.3
2017-06-03T17:51:01,12.3
2017-06-03T18:01:01,12.3
2017-06-03T18:11:01,12.3
2017-06-03T18:21:01,12.3
2017-06-03T18:31:01,12.3
2017-06-03T18:41:01,12.3
2017-06-03T18:51:01,12.3
2017-06-03T19:01:01,12.3
2017-06-03T19:11:01,12.3
2017-06-03T19:21:01,12.3
2017-06-03T19:31:01,12.3
2017-06-03T19:41:01,12.3
2017-06-03T19:51:01,12.3
2017-06-03T20:01:01,12.3
2017-06-03T20:11:01,12.3
2017-06-03T20:21:01,12.3
2017-06-03T20:31:01,12.3
2017-06-03T20:41:01,12.3
2017-06-03T20:51:01,12.3
2017-06-03T21:01:01,12.3
2017-06-03T21:11:01,12.3
2017-06-03T21:21:01,12.3
2017-06-03T21:31:01,12.3
2017-06-03T21:41:01,12.3
2017-06-03T21:51:01,12.3
2017-06-03T22:01:01,12.3
2017-06-03T22:11:01,12.3
2017-06-03T22:21:01,12.3
2017-06-03T22:31:01,12.3
2017-06-03T22:41:01,12.3
2017-06-03T22:51:01,12.3
2017-06-03T23:01:01,12.3
2017-06-03T23:11:01,12.3
2017-06-03T23:21:01,12.3
2017-06-03T23:31:01,12.3
2017-06-03T23:41:01,12.3
2017-06-03T23:51:01,12.3
2017-06-04T00:01:01,12.3
2017-06-04T00:11:01,12.3
2017-06-04T00:21:01,12.3
2017-06-04T00:31:01,12.3
2017-06-04T00:41:01,12.3
2017-06-04T00:51:01,12.3
2017-06-04T01:01:01,12.3
2017-06-04T01:11:01,12.3
2017-06-04T01:21:01,12.3
2017-06-04T01:31:01,12.3
2017-06-04T01:41:01,12.3
2017-06-04T01:51:01,12.3
2017-06-04T02:01:01,12.2
2017-06-04T02:11:01,12.2
2017-06-04T02:21:01,12.2
2017-06-04T02:31:01,12.2
2017-06-04T02:41:01,12.2
2017-06-04T02:51:01,12.2
2017-06-04T03:01:01,12.2
2017-06-04T03:11:01,12.2
2017-06-04T03:21:01,12.2
2017-06-04T03:31:01,12.2
2017-06-04T03:41:01,12.2
2017-06-04T03:51:01,12.2
2017-06-04T04:01:01,12.2
2017-06-04T04:11:01,12.2
2017-06-04T04:21:01,12.1
2017-06-04T04:31:01,12.1
2017-06-04T04:41:01,12.1
2017-06-04T04:51:01,12.1
2017-06-04T05:01:01,12.1
2017-06-04T05:11:01,12.1
2017-06-04T05:21:01,12.1
2017-06-04T05:31:01,12.1
2017-06-04T05:41:01,12.1
2017-06-04T05:51:01,12.1
2017-06-04T06:01:01,12.1
2017-06-04T06:11:01,12.1
2017-06-04T06:21:01,12.1
2017-06-04T06:31:01,12.1
2017-06-04T06:41:01,12.1
2017-06-04T06:51:01,12.1
2017-06-04T07:01:01,12.1
2017-06-04T07:11:01,12.1
2017-06-04T07:21:01,12.1
2017-06-04T07:31:01,12.1
2017-06-04T07:41:01,12.1
2017-06-04T07:51:01,12.1
2017-06-04T08:01:01,12.1
2017-06-04T08:11:01,12.1
2017-06-04T08:21:01,12.1
2017-06-04T08:31:01,12.1
2017-06-04T08:41:01,12.1
2017-06-04T08:51:01,12.1
2017-06-04T09:01:01,12.1
2017-06-04T09:11:01,12.1
2017-06-04T09:21:01,12.1
2017-06-04T09:31:01,12.1
2017-06-04T09:41:01,12.1
2017-06-04T09:51:01,12.1
2017-06-04T10:01:01,12.1
2017-06-04T10:11:01,12.1
2017-06-04T10:21:01,12.1
2017-06-04T10:31:01,12.1
2017-06-04T10:41:01,12.1
2017-06-04T10:51:01,12.1
2017-06-04T11:01:01,12.1
2017-06-04T11:11:01,12.1
2017-06-04T11:21:01,12.1
2017-06-04T11:31:01,12.1
2017-06-04T11:41:01,12.1
2017-06-04T11:51:01,12.1
2017-06-04T12:01:01,12.1
2017-06-04T12:11:01,12.1
2017-06-04T12:21:01,12.1
2017-06-04T12:31:01,12.1
2017-06-04T12:41:01,12.1
2017-06-04T12:51:01,12.1
2017-06-04T13:01:01,12.1
2017-06-04T13:11:01,12.1
2017-06-04T13:21:01,12.1
2017-06-04T13:31:01,12.1
2017-06-04T13:41:01,12.1
2017-06-04T13:51:01,12.1
2017-06-04T14:01:01,12.1
2017-06-04T14:11:01,12.1
2017-06-04T14:21:01,12.2
2017-06-04T14:31:01,12.2
2017-06-04T14:41:01,12.2
2017-06-04T14:51:01,12.2
2017-06-04T15:01:01,12.2
2017-06-04T15:11:01,12.2
2017-06-04T15:21:01,12.2
2017-06-04T15:31:01,12.2
2017-06-04T15:41:01,12.2
2017-06-04T15:51:01,12.2
2017-06-04T16:01:01,12.2
2017-06-04T16:11:01,12.2
2017-06-04T16:21:01,12.3
2017-06-04T16:31:01,12.3
2017-06-04T16:41:01,12.3
2017-06-04T16:51:01,12.3
2017-06-04T17:01:01,12.3
2017-06-04T17:11:01,12.3
2017-06-04T17:21:01,12.3
2017-06-04T17:31:01,12.3
2017-06-04T17:41:01,12.3
2017-06-04T17:51:01,12.3
2017-06-04T18:01:01,12.3
2017-06-04T18:11:01,12.3
2017-06-04T18:21:01,12.3
2017-06-04T18:31:01,12.3
2017-06-04T18:41:01,12.3
2017-06-04T18:51:01,12.3
2017-06-04T19:01:01,12.3
2017-06-04T19:11:01,12.3
2017-06-04T19:21:01,12.3
2017-06-04T19:31:01,12.3
2017-06-04T19:41:01,12.3
2017-06-04T19:51:01,12.3
2017-06-04T20:01:01,12.3
2017-06-04T20:11:01,12.3
2017-06-04T20:21:01,12.3
2017-06-04T20:31:01,12.3
2017-06-04T20:41:01,12.3
2017-06-04T20:51:01,12.3
2017-06-04T21:01:01,12.3
2017-06-04T21:11:01,12.3
2017-06-04T21:21:01,12.3
2017-06-04T21:31:01,12.3
2017-06-04T21:41:01,12.3
2017-06-04T21:51:01,12.3
2017-06-04T22:01:01,12.3
2017-06-04T22:11:01,12.3
2017-06-04T22:21:01,12.3
2017-06-04T22:31:01,12.3
2017-06-04T22:41:01,12.3
2017-06-04T22:51:01,12.3
2017-06-04T23:01:01,12.3
2017-06-04T23:11:01,12.3
2017-06-04T23:21:01,12.3
2017-06-04T23:31:01,12.3
2017-06-04T23:41:01,12.3
2017-06-04T23:51:01,12.3
2017-06-05T00:01:01,12.3
2017-06-05T00:11:01,12.3
2017-06-05T00:21:01,12.3
2017-06-05T00:31:01,12.3
2017-06-05T00:41:01,12.3
2017-06-05T00:51:01,12.3
2017-06-05T01:01:01,12.3
2017-06-05T01:11:01,12.3
2017-06-05T01:21:01,12.3
2017-06-05T01:31:01,12.3
2017-06-05T01:41:01,12.3
2017-06-05T01:51:01,12.3
2017-06-05T02:01:01,12.3
2017-06-05T02:11:01,12.3
2017-06-05T02:21:01,12.3
2017-06-05T02:31:01,12.3
2017-06-05T02:41:01,12.3
2017-06-05T02:51:01,12.3
2017-06-05T03:01:01,12.2
2017-06-05T03:11:01,12.2
2017-06-05T03:21:01,12.2
2017-06-05T03:31:01,12.2
2017-06-05T03:41:01,12.2
2017-06-05T03:51:01,12.2
2017-06-05T04:01:01,12.2
2017-06-05T04:11:01,12.2
2017-06-05T04:21:01,12.2
2017-06-05T04:31:01,12.2
2017-06-05T04:41:01,12.2
2017-06-05T04:51:01,12.2
2017-06-05T05:01:01,12.2
2017-06-05T05:11:01,12.2
2017-06-05T05:21:01,12.1
2017-06-05T05:31:01,12.1
2017-06-05T05:41:01,12.1
2017-06-05T05:51:01,12.1
2017-06-05T06:01:01,12.1
2017-06-05T06:11:01,12.1
2017-06-05T06:21:01,12.1
2017-06-05T06:31:01,12.1
2017-06-05T06:41:01,12.1
2017-06-05T06:51:01,12.1
2017-06-05T07:01:01,12.1
2017-06-05T07:11:01,12.1
2017-06-05T07:21:01,12.1
2017-06-05T07:31:01,12.1
2017-06-05T07:41:01,12.1
2017-06-05T07:51:01,12.1
2017-06-05T08:01:01,12.1
2017-06-05T08:11:01,12.1
2017-06-05T08:21:01,12.1
2017-06-05T08:31:01,12.1
2017-06-05T08:41:01,12.1
2017-06-05T08:51:01,12.1
2017-06-05T09:01:01,12.1
2017-06-05T09:11:01,12.1
2017-06-05T09:21:01,12.1
2017-06-05T09:31:01,12.1
2017-06-05T09:41:01,12.1
2017-06-05T09:51:01,12.1
2017-06-05T10:01:01,12.1
2017-06-05T10:11:01,12.1
2017-06-05T10:21:01,12.1
2017-06-05T10:31:01,12.1
2017-06-05T10:41:01,12.1
2017-06-05T10:51:01,12.1
2017-06-05T11:01:01,12.1
2017-06-05T11:11:01,12.1
2017-06-05T11:21:01,12.1
2017-06-05T11:31:01,12.1
2017-06-05T11:41:01,12.1
2017-06-05T11:51:01,12.1
2017-06-05T12:01:01,12.1
2017-06-05T12:11:01,12.1
2017-06-05T12:21:01,12.1
2017-06-05T12:31:01,12.1
2017-06-05T12:41:01,12.1
2017-06-05T12:51:01,12.1
2017-06-05T13:01:01,12.1
2017-06-05T13:11:01,12.1
2017-06-05T13:21:01,12.1
2017-06-05T13:31:01,12.1
2017-06-05T13:41:01,12.0
2017-06-05T13:51:01,12.1
2017-06-05T14:01:01,12.0
2017-06-05T14:11:01,12.0
2017-06-05T14:21:01,12.0
2017-06-05T14:31:01,12.0
2017-06-05T14:41:01,12.0
2017-06-05T14:51:01,12.0
2017-06-05T15:01:01,12.0
2017-06-05T15:11:01,12.0
2017-06-05T15:21:01,12.0
2017-06-05T15:31:01,12.0
2017-06-05T15:41:01,12.0
2017-06-05T15:51:01,12.0
2017-06-05T16:01:01,12.0
2017-06-05T16:11:01,12.0
2017-06-05T16:21:01,12.0
2017-06-05T16:31:01,12.0
2017-06-05T16:41:01,12.0
2017-06-05T16:51:01,12.0
2017-06-05T17:01:01,12.0
2017-06-05T17:11:01,12.0
2017-06-05T17:21:01,12.0
2017-06-05T17:31:01,12.0
2017-06-05T17:41:01,12.0
2017-06-05T17:51:01,12.1
2017-06-05T18:01:01,12.0
2017-06-05T18:11:01,12.0
2017-06-05T18:21:01,12.0
2017-06-05T18:31:01,12.0
2017-06-05T18:41:01,12.0
2017-06-05T18:51:01,12.0
2017-06-05T19:01:01,12.0
2017-06-05T19:11:01,12.0
2017-06-05T19:21:01,12.1
2017-06-05T19:31:01,12.0
2017-06-05T19:41:01,12.0
2017-06-05T19:51:01,12.0
2017-06-05T20:01:01,12.0
2017-06-05T20:11:01,12.0
2017-06-05T20:21:01,12.0
2017-06-05T20:31:01,12.0
2017-06-05T20:41:01,12.0
2017-06-05T20:51:01,12.0
2017-06-05T21:01:01,12.0
2017-06-05T21:11:01,12.0
2017-06-05T21:21:01,12.0
2017-06-05T21:31:01,12.0
2017-06-05T21:41:01,12.0
2017-06-05T21:51:01,12.0
2017-06-05T22:01:01,12.0
2017-06-05T22:11:01,12.0
2017-06-05T22:21:01,12.0
2017-06-05T22:31:01,12.0
2017-06-05T22:41:01,12.0
2017-06-05T22:51:01,12.0
2017-06-05T23:01:01,12.0
2017-06-05T23:11:01,12.0
2017-06-05T23:21:01,12.0
2017-06-05T23:31:01,12.0
2017-06-05T23:41:01,12.0
2017-06-05T23:51:01,12.0
2017-06-06T00:01:01,12.0
2017-06-06T00:11:01,12.0
2017-06-06T00:21:01,12.0
2017-06-06T00:31:01,12.0
2017-06-06T00:41:01,12.0
2017-06-06T00:51:01,12.0
2017-06-06T01:01:01,11.9
2017-06-06T01:11:01,11.9
2017-06-06T01:21:01,11.9
2017-06-06T01:31:01,11.9
2017-06-06T01:41:01,11.9
2017-06-06T01:51:01,11.9
2017-06-06T02:01:01,11.9
2017-06-06T02:11:01,11.9
2017-06-06T02:21:01,11.9
2017-06-06T02:31:01,11.9
2017-06-06T02:41:01,11.9
2017-06-06T02:51:01,11.9
2017-06-06T03:01:01,11.9
2017-06-06T03:11:01,11.9
2017-06-06T03:21:01,11.9
2017-06-06T03:31:01,11.9
2017-06-06T03:41:01,11.9
2017-06-06T03:51:01,11.9
2017-06-06T04:01:01,11.9
2017-06-06T04:11:01,11.9
2017-06-06T04:21:01,11.9
2017-06-06T04:31:01,11.9
2017-06-06T04:41:01,11.8
2017-06-06T04:51:01,11.8
2017-06-06T05:01:01,11.8
2017-06-06T05:11:01,11.8
2017-06-06T05:21:01,11.8
2017-06-06T05:31:01,11.8
2017-06-06T05:41:01,11.8
2017-06-06T05:51:01,11.8
2017-06-06T06:01:01,11.8
2017-06-06T06:11:01,11.8
2017-06-06T06:21:01,11.8
2017-06-06T06:31:01,11.8
2017-06-06T06:41:01,11.8
2017-06-06T06:51:01,11.8
2017-06-06T07:01:01,11.8
2017-06-06T07:11:01,11.8
2017-06-06T07:21:01,11.8
2017-06-06T07:31:01,11.8
2017-06-06T07:41:01,11.7
2017-06-06T07:51:01,11.7
2017-06-06T08:01:01,11.7
2017-06-06T08:11:01,11.7
2017-06-06T08:21:01,11.7
2017-06-06T08:31:01,11.7
2017-06-06T08:41:01,11.7
2017-06-06T08:51:01,11.7
2017-06-06T09:01:01,11.7
2017-06-06T09:11:01,11.7
2017-06-06T09:21:01,11.7
2017-06-06T09:31:01,11.7
2017-06-06T09:41:01,11.7
2017-06-06T09:51:01,11.7
2017-06-06T10:01:01,11.7
2017-06-06T10:11:01,11.7
2017-06-06T10:21:01,11.7
2017-06-06T10:31:01,11.7
2017-06-06T10:41:01,11.7
2017-06-06T10:51:01,11.7
2017-06-06T11:01:01,11.7
2017-06-06T11:11:01,11.7
2017-06-06T11:21:01,11.7
2017-06-06T11:31:01,11.8
2017-06-06T11:41:01,11.8
2017-06-06T11:51:01,11.8
2017-06-06T12:01:01,11.8
2017-06-06T12:11:01,11.8
2017-06-06T12:21:01,11.8
2017-06-06T12:31:01,11.8
2017-06-06T12:41:01,11.8
2017-06-06T12:51:01,11.8
2017-06-06T13:01:01,11.8
2017-06-06T13:11:01,11.8
2017-06-06T13:21:01,11.8
2017-06-06T13:31:01,11.8
2017-06-06T13:41:01,11.8
2017-06-06T13:51:01,11.8
2017-06-06T14:01:01,11.8
2017-06-06T14:11:01,11.8
2017-06-06T14:21:01,11.9
2017-06-06T14:31:01,11.9
2017-06-06T14:41:01,11.9
2017-06-06T14:51:01,11.9
2017-06-06T15:01:01,11.9
2017-06-06T15:11:01,11.9
2017-06-06T15:21:01,11.9
2017-06-06T15:31:01,11.9
2017-06-06T15:41:01,11.9
2017-06-06T15:51:01,11.9
2017-06-06T16:01:01,11.9
2017-06-06T16:11:01,11.9
2017-06-06T16:21:01,11.9
2017-06-06T16:31:01,11.9
2017-06-06T16:41:01,11.9
2017-06-06T16:51:01,11.9
2017-06-06T17:01:01,11.9
2017-06-06T17:11:01,11.9
2017-06-06T17:21:01,11.9
2017-06-06T17:31:01,11.9
2017-06-06T17:41:01,11.9
2017-06-06T17:51:01,11.9
2017-06-06T18:01:01,11.9
2017-06-06T18:11:01,11.9
2017-06-06T18:21:01,11.9
2017-06-06T18:31:01,11.9
2017-06-06T18:41:01,11.9
2017-06-06T18:51:01,11.9
2017-06-06T19:01:01,11.9
2017-06-06T19:11:01,11.9
2017-06-06T19:21:01,11.9
2017-06-06T19:31:01,11.9
2017-06-06T19:41:01,11.9
2017-06-06T19:51:01,11.9
2017-06-06T20:01:01,11.9
2017-06-06T20:11:01,11.9
2017-06-06T20:21:01,11.9
2017-06-06T20:31:01,11.9
2017-06-06T20:41:01,11.9
2017-06-06T20:51:01,11.9
2017-06-06T21:01:01,11.9
2017-06-06T21:11:01,11.9
2017-06-06T21:21:01,11.9
2017-06-06T21:31:01,11.9
2017-06-06T21:41:01,11.9
2017-06-06T21:51:01,11.9
2017-06-06T22:01:01,11.9
2017-06-06T22:11:01,11.9
2017-06-06T22:21:01,11.9
2017-06-06T22:31:01,11.9
2017-06-06T22:41:01,11.9
2017-06-06T22:51:01,11.9
2017-06-06T23:01:01,11.9
2017-06-06T23:11:01,11.9
2017-06-06T23:21:01,11.9
2017-06-06T23:31:01,11.9
2017-06-06T23:41:01,11.9
2017-06-06T23:51:01,11.9
2017-06-07T00:01:01,11.9
2017-06-07T00:11:01,11.9
2017-06-07T00:21:01,11.9
2017-06-07T00:31:01,11.9
2017-06-07T00:41:01,11.9
2017-06-07T00:51:01,11.9
2017-06-07T01:01:01,11.9
2017-06-07T01:11:01,11.9
2017-06-07T01:21:01,11.9
2017-06-07T01:31:01,11.9
2017-06-07T01:41:01,11.9
2017-06-07T01:51:01,11.9
2017-06-07T02:01:01,11.9
2017-06-07T02:11:01,11.9
2017-06-07T02:21:01,11.9
2017-06-07T02:31:01,11.8
2017-06-07T02:41:01,11.8
2017-06-07T02:51:01,11.8
2017-06-07T03:01:01,11.8
2017-06-07T03:11:01,11.8
2017-06-07T03:21:01,11.8
2017-06-07T03:31:01,11.8
2017-06-07T03:41:01,11.8
2017-06-07T03:51:01,11.8
2017-06-07T04:01:01,11.8
2017-06-07T04:11:01,11.8
2017-06-07T04:21:01,11.8
2017-06-07T04:31:01,11.8
2017-06-07T04:41:01,11.8
2017-06-07T04:51:01,11.8
2017-06-07T05:01:01,11.8
2017-06-07T05:11:01,11.7
2017-06-07T05:21:01,11.7
2017-06-07T05:31:01,11.7
2017-06-07T05:41:01,11.7
2017-06-07T05:51:01,11.7
2017-06-07T06:01:01,11.7
2017-06-07T06:11:01,11.7
2017-06-07T06:21:01,11.7
2017-06-07T06:31:01,11.6
2017-06-07T06:41:01,11.6
2017-06-07T06:51:01,11.6
2017-06-07T07:01:01,11.6
2017-06-07T07:11:01,11.6
2017-06-07T07:21:01,11.6
2017-06-07T07:31:01,11.6
2017-06-07T07:41:01,11.6
2017-06-07T07:51:01,11.6
2017-06-07T08:01:01,11.6
2017-06-07T08:11:01,11.6
2017-06-07T08:21:01,11.6
2017-06-07T08:31:01,11.6
2017-06-07T08:41:01,11.6
2017-06-07T08:51:01,11.6
2017-06-07T09:01:01,11.6
2017-06-07T09:11:01,11.6
2017-06-07T09:21:01,11.6
2017-06-07T09:31:01,11.6
2017-06-07T09:41:01,11.6
2017-06-07T09:51:01,11.6
2017-06-07T10:01:01,11.6
2017-06-07T10:11:01,11.6
2017-06-07T10:21:01,11.6
2017-06-07T10:31:01,11.6
2017-06-07T10:41:01,11.6
2017-06-07T10:51:01,11.6
2017-06-07T11:01:01,11.6
2017-06-07T11:11:01,11.6
2017-06-07T11:21:01,11.6
2017-06-07T11:31:01,11.7
2017-06-07T11:41:01,11.7
2017-06-07T11:51:01,11.7
2017-06-07T12:01:01,11.7
2017-06-07T12:11:01,11.7
2017-06-07T12:21:01,11.7
2017-06-07T12:31:01,11.7
2017-06-07T12:41:01,11.8
2017-06-07T12:51:01,11.8
2017-06-07T13:01:01,11.8
2017-06-07T13:11:01,11.8
2017-06-07T13:21:01,11.8
2017-06-07T13:31:01,11.8
2017-06-07T13:41:01,11.8
2017-06-07T13:51:01,11.8
2017-06-07T14:01:01,11.8
2017-06-07T14:11:01,11.8
2017-06-07T14:21:01,11.8
2017-06-07T14:31:01,11.8
2017-06-07T14:41:01,11.8
2017-06-07T14:51:01,11.8
2017-06-07T15:01:01,11.9
2017-06-07T15:11:01,11.9
2017-06-07T15:21:01,11.9
2017-06-07T15:31:01,11.9
2017-06-07T15:41:01,11.9
2017-06-07T15:51:01,11.9
